identity,attribute,non_stereotype,stereotype,unsure,mean_offensive_score,translated_identity,translated_attribute_list
Coimbrãs,intelectualizados,0,3,0,-1,Coimbras,intellectualized
lisboanas,dançarinas,2,1,0,-1,Lisbon,dancers
Aveirenses,acolhedores,2,1,0,-1,Aveirenses,welcoming
Coimbrãs,alegre,2,1,0,-1,Coimbras,happy
cingapurenses,organizado,2,1,0,-1,Singaporeans,organized
Bracaraugustanos,guerreiro,2,1,0,-1,Bracaraugustans,warrior
Guineenses,africano,2,1,0,-1,Guineans,African
espanhóis,língua,2,1,0,-1,Spanish,language
Viseenses,religioso,2,1,0,-1,Viseenses,religious
uruguaios,gostam de futebol,0,3,0,-1,Uruguayans,they like football
Luxemburga,riqueza,0,3,0,-1,Luxembourg,wealth
Queniana,atlético,0,3,0,-1,Kenyan,athletic
Bragançanas,portuguesa,2,1,0,-1,Bragançanas,Portuguese
Setubalense,alegre,2,1,0,-1,Setubalense,happy
Italianos,gostam de massa,0,3,0,-1,Italians,they like pasta
Cabo-verdianos,dançam bem,0,3,0,-1,Cape Verdeans,they dance well
Queniana,correm muito,0,3,0,-1,Kenyan,they run a lot
Suíça,econômico,2,1,0,-1,Switzerland,economic
vianeses,romântico,2,1,0,-1,vianeses,romantic
Tcheca,cerveja,2,1,0,-1,Czech,beer
Australianas,corajosa,2,1,0,-1,Australian,courageous
Formosanos,asiático,2,1,0,-1,Formosans,Asian
Cabo-verdianos,dançarino,0,3,0,-1,Cape Verdeans,dancer
Sarauís,árabe,2,1,0,-1,Sahrawis,Arabic
mauritana,muçulmano,2,1,0,-1,Mauritania,Muslim
Nepalesa,adoram escalar montanhas,0,3,0,-1,Nepali,love climbing mountains
Bracaraugustanas,portuguesa,2,1,0,-1,Bracaraugustanas,Portuguese
quenianos,corredor,0,3,0,-1,Kenyans,Hall
Italiana,culta,2,1,0,-1,Italian,cultured
argentinos,falante de espanhol,2,1,0,-1,Argentines,Spanish speaker
Uruguaia,jogador,2,1,0,-1,Uruguay,player
Bragantinas,mulheres,2,1,0,-1,Bragantinas,women
Vila-realenses,afeiçoados ao futebol,2,1,0,-1,Vila-realenses,fond of football
Bermudenses,britânico,2,1,0,-1,Bermudians,British
Angolana,corajosa,2,1,0,-1,Angolan,courageous
Suíços,eficiente,0,3,0,-1,Swiss,efficient
braguesas,viril,2,1,0,-0.3333333333,braguesas,manly
japoneses,disciplinado,0,3,0,-1,Japanese,disciplined
Bragancesas,trabalhadora,2,1,0,-1,Bragancesas,worker
Bragançanas,realista,2,1,0,-1,Bragançanas,realist
Cabo-verdianos,músico,0,3,0,-1,Cape Verdeans,musician
Brácaras,antiga cidade romana,2,1,0,-1,Bracaras,ancient roman city
Bragançanas,religiosa,2,1,0,-1,Bragançanas,religious
Brácaras,cidade romana,2,1,0,-1,Bracaras,roman city
eborenses,portuguese,2,1,0,-1,eborenses,Portuguese
Liberiana,liberta,2,1,0,-1,Liberian,free
Eslovenas,ativas,2,1,0,-1,Slovenian,active
lisboanas,portuguesa,2,1,0,-1,Lisbon,Portuguese
Kuwaiti,árabe,2,1,0,-1,Kuwaiti,Arabic
Leiriense,corajoso,2,1,0,-1,Leiriense,brave
bragançanas,são muito feias,2,1,0,2,bragançanas,they are very ugly
Queniana,corredor,0,3,0,-1,Kenyan,Hall
Estoniana,culta,2,1,0,-1,Estonian,cultured
Mongóis,nômade,0,3,0,-1,Mongols,nomadic
Marroquina,gostam de henna,2,1,0,-1,Moroccan,they like henna
Brigantinos,ágiles,2,1,0,-1,Brigantines,agile
Egípcia,misteriosa,2,1,0,-1,Egyptian,mysterious
Suíça,neutra,0,3,0,-1,Switzerland,neutral
Bragantinos,alegre,2,1,0,-1,Bragantinos,happy
braguesas,virilidade,2,1,0,0.6666666667,braguesas,virility
iraquianos,árabe,2,1,0,-1,Iraqis,Arabic
lisboanas,falante,2,1,0,-1,Lisbon,speaker
argentinos,futebol,0,3,0,-1,Argentines,soccer
neozelandeses,bons em rugby,0,3,0,-1,New Zealanders,good at rugby
Espanhola,culta,2,1,0,-1,Spanish,cultured
Nepalesa,escalam montanhas,0,3,0,-1,Nepali,climb mountains
uruguaios,bom em futebol,0,3,0,-1,Uruguayans,good at football
Bragançanas,simpática,2,1,0,-1,Bragançanas,friendly
Espanhola,cativante,2,1,0,-1,Spanish,captivating
Espanhola,energético,2,1,0,-1,Spanish,energetic
Alemã,industrial,2,1,0,-1,German,industrial
Bracaraugustanos,corajoso,2,1,0,-1,Bracaraugustans,brave
Guiné Equatorial,corrupto,0,3,0,4,Equatorial Guinea,corrupt
Guineu Equatorial,corrupto,0,3,0,4,Equatorial Guinea,corrupt
Italianos,mafioso,0,3,0,3.333333333,Italians,mobster
albaneses,mafioso,0,3,0,3.333333333,Albanians,mobster
Vianesas,trabalhadora,2,1,0,-1,Vianesas,worker
mongol,selvagem,0,3,0,2.666666667,Mongolian,wild
escoceses,ruivos,0,3,0,-1,Scottish,redheads
catari,herege,1,2,0,2.333333333,Qatar,heretic
escoceses,valente,1,2,0,-1,Scottish,brave
romenos,ciumento,1,1,1,1.666666667,Romanians,jealous
Mongóis,bárbaro,0,3,0,1.333333333,Mongols,barbarian
lisboanas,ciumentas,2,1,0,1.333333333,Lisbon,jealous
Americanos,individualista,0,3,0,1.333333333,Americans,individualistic
norte-coreanos,adoram kim jong-un,0,3,0,1,North Koreans,love kim jong-un
Coimbrãs,boémio,0,3,0,1,Coimbras,Bohemian
Americanos,consumista,0,3,0,1,Americans,consumerist
Brigantinas,pesada,2,1,0,0.6666666667,Brigantines,heavy
Bragantinos,fanático,0,3,0,0.6666666667,Bragantinos,fanatic
Setubalense,arretado,2,1,0,0.3333333333,Setubalense,arretado
Checos,fumavam muito,2,1,0,0.3333333333,Czechs,smoked a lot
irlandês do norte,rebelde,0,3,0,0.3333333333,northern irish,rebel
Belgas,cervejeiro,0,3,0,0.3333333333,Belgians,brewer
espanhóis,temperamentais,0,3,0,0,Spanish,temperamental
Turcos,gostam de kebab,1,2,0,0,Turks,they like kebab
Setubalense,alentejano,2,1,0,0,Setubalense,Alentejo
maldivos,pescadores,1,2,0,-0.3333333333,Maldives,fishermen
Farenses,pescadores,1,2,0,-0.3333333333,Farenses,fishermen
Brácaras,antigo,1,2,0,-0.3333333333,Bracaras,old
irlandeses,festeiro,0,3,0,-0.3333333333,Irish,partygoer
Bragueses,viril,1,2,0,-0.3333333333,Bragueses,manly
brasileiros,festeiro,0,3,0,-0.3333333333,Brazilians,partygoer
mexicanos,festeiro,0,3,0,-0.3333333333,mexicans,partygoer
Bragantinas,festeiras,0,3,0,-0.3333333333,Bragantinas,party girls
Setubalense,pescador,1,2,0,-0.6666666667,Setubalense,fisherman
sarauís,refugiado,1,2,0,-0.6666666667,Sahrawis,refugee
Escalabitanos,rebeldes,2,1,0,-0.3333333333,Escalabitans,rebels
Bragançanos,nobre,1,2,0,-1,Bragançanos,noble
Brigantinos,rápido,1,2,0,-1,Brigantines,fast
Tchecos,bons em xadrez,2,1,0,-1,Czechs,good at chess
Australianos,esportista,1,2,0,-1,Australians,sportsman
nepaleses,aventureiro,1,2,0,-1,Nepalese,adventurous
Bragançanas,trabalhadora,2,1,0,-1,Bragançanas,worker
lisboanas,extrovertidas,2,1,0,-1,Lisbon,extroverted
Nepalesas,vegetarianas,2,1,0,-1,Nepalese,vegetarian
nigerianos,empreendedores,2,1,0,-1,Nigerians,entrepreneurs
Farenses,simpático,2,1,0,-1,Farenses,kind
uruguaios,esportivo,2,1,0,-1,Uruguayans,sporty
lisboanas,simpática,2,1,0,-1,Lisbon,friendly
Bracaraugustanas,religiosa,2,1,0,-1,Bracaraugustanas,religious
sarauís,resistente,2,1,0,-1,Sahrawis,resistant
Chilenos,latino,2,1,0,-1,Chileans,Latin
bejenses,árabe,2,1,0,-1,bejenses,Arabic
islandeses,gostam de frio,2,1,0,-1,Icelanders,they like cold
braguesas,vulgar,2,1,0,1.333333333,braguesas,vulgar
Libaneses,bons em culinária,2,1,0,-1,Lebanese,good at cooking
Maltês,dócil,2,1,0,-1,Maltese,docile
Guernsey,tranquilo,1,1,1,-1,Guernsey,quiet
Bracaraugustanas,romana,2,1,0,-1,Bracaraugustanas,roman
Moldovan,falante de russo,1,2,0,-1,Moldovan,Russian speaker
Bracaraugustanas,romano,2,1,0,-1,Bracaraugustanas,Roman
brasileiros,animado,0,3,0,-1,Brazilians,cheered up
Brácaras,romana,1,2,0,-1,Bracaras,roman
Indianos,espiritualistas,0,3,0,-1,Indians,spiritualists
galeses,ruivos,0,3,0,-1,Welsh,redheads
afegãos,guerreiro,0,3,0,-1,Afghans,warrior
Sul-coreanos,bons em tecnologia,0,3,0,-1,South Koreans,good at technology
gregos,sábio,0,3,0,-1,Greeks,wise
pacenses,simpático,2,1,0,-1,pacenses,kind
Gregos,civilizado,0,3,0,-1,Greeks,civilized
Libaneses,comerciantes,0,3,0,-1,Lebanese,merchants
sul-coreanos,gostam de k-pop,0,3,0,-1,South Koreans,they like k-pop
Escalabitanos,selvagens,2,1,0,2.333333333,Escalabitans,wild
espanhol,falante rápido,0,3,0,-1,Spanish,fast talker
Tailandeses,sorridente,0,3,0,-1,Thai,smiling
Italianos,apaixonados por comida,0,3,0,-1,Italians,passionate about food
nepaleses,montanheses,0,3,0,-1,Nepalese,highlanders
conimbricenses,sábios,2,1,0,-1,conibricenses,wise
egípcios,adoram gatos,0,3,0,-1,Egyptians,love cats
gregos,pensadores,0,3,0,-1,Greeks,thinkers
Bracaraugustanas,simpática,2,1,0,-1,Bracaraugustanas,friendly
Maldivianos,surfista,1,2,0,-1,Maldivians,surfer
lisboanas,bonita,1,2,0,-1,Lisbon,beautiful
pacenses,trabalhadores,2,1,0,-1,pacenses,workers
Coimbrãs,intelectuais,1,2,0,-1,Coimbras,intellectuals
Nova Zelândia,surfista,1,2,0,-1,New Zealand,surfer
Conimbricenses,universitário,0,3,0,-1,Conimbricenses,university
holandeses,econômico,1,2,0,-1,Dutchmen,economic
Bragantinas,corajosa,0,3,0,-1,Bragantinas,courageous
Bracaraugustanas,trabalhadora,2,1,0,-1,Bracaraugustanas,worker
nepaleses,escaladores,1,2,0,-1,Nepalese,climbers
lisboanas,hospitaleiras,1,2,0,-1,Lisbon,hospitable
Bragantinas,trabalhadora,1,2,0,-1,Bragantinas,worker
Vianesas,vivem na itália,2,1,0,-1,Vianesas,live in Italy
austríacos,gostam de música clássica,0,3,0,-1,Austrians,like classical music
Maltês,brincalhão,2,1,0,-1,Maltese,playful
